ANNO,CDPELL,CDSOTSEZ,CDGRUPAR,DATAACC,ACCONTO,NRRICEV,TIMESTP
2013,38,17,000031,20130504,  1270.00,963/966  ,20130505162438515
2013,38,17,000040,20130409,   615.00,733/734  ,20130409154319600
2013,38,17,000040,20130416,   500.00,812      ,20130416170604296
2013,38,17,000040,20130625,   120.00,1639     ,20130625150147039
2013,38,17,000040,20130713,   310.00,1951     ,20130716155521437
2013,38,17,000059,20130207,    15.00,315      ,20130516143739843
2013,38,17,000059,20130326,    15.00,656      ,20130516143702609
2013,38,17,000059,20130413,    15.00,788      ,20130513091415625
2013,38,17,000059,20130502,    15.00,936      ,20130513091609015
2013,38,17,000059,20130514,  1050.00,1066-1071,20130514163110880
2013,38,17,000059,20130711,   810.00,1942/1945,20130711164918765
2013,38,17,000092,20130706,   600.00,1835/1836,20130706162643484
2013,38,17,000102,20130518,  4720.00,1091/1123,20130615154205843
2013,38,17,000102,20130615,  3220.00,1506     ,20130616205648156
2013,38,17,000120,20130420,  1500.00,845/858  ,20130422101545031
2013,38,17,000120,20130422,   300.00,860/861  ,20130422101815734
2013,38,17,000120,20130507,   630.00,993-1000 ,20130507161927234
2013,38,17,000120,20130615,  2485.00,1494/504/,20130616210336953
2013,38,17,000120,20130726,   590.00,2150/2153,20130726114945421
2013,38,17,000122,20130612,   310.00,1425     ,20130612163806968
2013,38,17,000122,20130625,   710.00,938      ,20130708085244828
2013,38,17,000163,20130522,   890.00,banca    ,20130523112919875
2013,38,17,000214,20130316,   450.00,515-16-17,20130318110218015
2013,38,17,000214,20130413,   765.00,780/783  ,20130413174521343
2013,38,17,000214,20130606,  1240.00,1        ,20130606150839750
2013,38,17,000237,20130201,    30.00,248/249  ,20130525172748125
2013,38,17,000237,20130323,    15.00,634      ,20130525172817562
2013,38,17,000237,20130413,   600.00,793/796  ,20130413173536921
2013,38,17,000237,20130608,   480.00,1396/1398,20130608164511812
2013,38,17,000237,20130615,   160.00,1528     ,20130616203958312
2013,38,17,000241,20130409,   750.00,735      ,20130409161748740
2013,38,17,000241,20130514,   450.00,1042-1048,20130514104712328
2013,38,17,000241,20130702,  1360.00,1748     ,20130702160132641
2013,38,17,000258,20130416,   150.00,819      ,20130416164047234
2013,38,17,000258,20130604,   450.00,1331/1339,20130605082545546
2013,38,17,000258,20130621,   310.00,1591     ,20130621151440531
2013,38,17,000258,20130701,    10.00,1713     ,20130701082016203
2013,38,17,000258,20130710,     5.00,1923     ,20130710083532015
2013,38,17,000258,20130711,    10.00,1939     ,20130711105604250
2013,38,17,000258,20130720,    10.00,2049     ,20130720141643218
2013,38,17,000258,20130722,    10.00,2113     ,20130722080932015
2013,38,17,000258,20130724,     5.00,2125     ,20130724164600625
2013,38,17,000258,20130801,    20.00,2232/2241,20130730162617777
2013,38,17,000258,20130822,    10.00,2433     ,20130822105056421
2013,38,17,000258,20130829,    10.00,2447     ,20130829105844343
2013,38,17,000258,20130909,    10.00,2543     ,20130909091406656
2013,38,17,000258,20130911,    60.00,2626     ,20130911111655671
2013,38,17,000258,20130912,    10.00,2639     ,20130912170952312
2013,38,17,000258,20130916,    10.00,2692     ,20130916075430765
2013,38,17,000258,20130919,    20.00,2698     ,20130918113948828
2013,38,17,000258,20131003,    60.00,2754     ,20131003113637921
2013,38,17,000258,20131004,    20.00,2764     ,20131004091352562
2013,38,17,000258,20131005,    30.00,2765     ,20131005154909062
2013,38,17,000261,20130507,   740.00,980/981  ,20130507113822125
2013,38,17,000261,20130517,   569.00,1089     ,20130517164636203
2013,38,17,000261,20130613,  1221.00,1437/1440,20130613150052328
2013,38,17,000271,20130507,   150.00,1007-1008,20130507162640656
2013,38,17,000271,20130611,   175.00,1412     ,20130611155517052
2013,38,17,000290,20130507,   310.00,991      ,20130507163140562
2013,38,17,000290,20130511,   620.00,1027/1028,20130511143631359
2013,38,17,000290,20130522,   310.00,1167     ,20130726095714656
2013,38,17,000292,20130409,   640.00,741/744  ,20130409170923943
2013,38,17,000292,20130514,   770.00,1049/1053,20130514152101890
2013,38,17,000292,20130606,  1790.00,1358/1362,20130606162608140
2013,38,17,000292,20130724,  1605.00,2123/2124,20130724101029546
2013,38,17,000314,20130507,  1280.00,999-1006 ,20130507160924750
2013,38,17,000314,20130613,   525.00,1441/1444,20130613152554750
2013,38,17,000326,20130625,  2340.00,1650/1651,20130625154425179
2013,38,17,000326,52010402,  6010.00,933/934  ,20130708085209640
2013,38,17,000344,20130608,   310.00,1394     ,20130608162226546
2013,38,17,000377,20130409,   425.00,739/740  ,20130626093643781
2013,38,17,000377,20130608,   300.00,1401     ,20130608165624953
2013,38,17,000534,20130603,  1435.00,1286     ,20130603165036765
2013,38,17,000625,20130604,   910.00,1337     ,20130604171851160
2013,38,17,000662,20130418,   340.00,836      ,20130712082655625
2013,38,17,000662,20130520,  2620.00,1132/1138,20130520143320421
2013,38,17,000662,20130612,   445.00,1426/1428,20130612172056281
2013,38,17,000662,20130708,   405.00,1907/1909,20130708145056015
2013,39,17,000170,20130821,   310.00,2417     ,20130821080858796
2013,39,17,000660,20130716,  1060.00,1994/1999,20130716165840921
2013,39,17,000660,20130924,   780.00,2720     ,20130924160341390
2013,41,17,000017,20130604,   185.00,1336     ,20130604172836207
2013,41,17,000017,20130716,   310.00,1988     ,20130716152717015
2013,41,17,000662,20131106,   670.00,2871     ,20131106173713593
2013,44,17,000017,20130727,  1630.00,2197/9/20,20130727092359171
2013,44,17,000017,20131003,  2310.00,2750/2753,20131010152549828
2013,44,17,000017,20131114,   815.00,banca    ,20131114103458906
2013,44,17,000120,20130521,  2700.00,1151.2.54,20130521165759093
2013,44,17,000120,20130608,    60.00,138/1392 ,20130608151401859
2013,44,17,000120,20130706,  1250.00,1830/1831,20130706152605750
2013,44,17,000120,20130727,   600.00,2198     ,20130727080810125
2013,44,17,000120,20130802,  1015.00,2267     ,20130802144238750
2013,44,17,000120,20131003,  1165.00,2753     ,20131003112256484
2013,44,17,000120,20131109,  3120.00,2880/1/2 ,20131110160532250
2013,44,17,000120,20131121,   215.00,2897     ,20131129095726843
2013,44,17,000120,20131221,  1300.00,2996     ,20131221142228828
2013,44,17,000163,20131019,  3260.00,2810     ,20131019110849765
2013,45,17,000137,20130316,   300.00,518      ,20130318105829796
2013,50,01,000001,20130708,   995.00,1870/1901,20130708130526078
2013,50,07,000007,20131025,   430.00,banca    ,20131129105838812
2013,50,11,000011,20130708,   850.00,1862/1863,20130708132315140
2013,50,11,000110,20130708,   250.00,1893     ,20130708131305390
2013,50,17,000017,20130423,   405.00,645      ,20130708132033734
2013,50,17,000017,20130623, 14540.00,bamca    ,20131020153352468
2013,50,17,000017,20130708,   470.00,1881     ,20130708132225000
2013,50,17,000040,20130409,   127.50,731      ,20130409153359428
2013,50,17,000040,20130514,   450.00,1057-1056,20130514163820427
2013,50,17,000040,20130528,   410.00,1225.27.9,20130528151956780
2013,50,17,000040,20130613,   225.00,1432     ,20130613142158375
2013,50,17,000040,20130709,   650.00,1917/1917,20130709151211906
2013,50,17,000040,20130903,    17.50,2469/2470,20130903150634578
2013,50,17,000059,20130708,   250.00,1873     ,20130708133857968
2013,50,17,000102,20130710,   115.00,2354     ,20130814115725011
2013,50,17,000113,20130523,   245.00,1170.71.2,20130523161221343
2013,50,17,000113,20130618,   750.00,1571/3/5 ,20130618095619828
2013,50,17,000191,20130613,  1715.00,1486/1490,20130615140447421
2013,50,17,000191,20130708,   250.00,1861     ,20130708133757406
2013,50,17,000196,20130621,  2865.00,1598/1609,20130720143802140
2013,50,17,000196,20130701,   405.00,1671     ,20130627170415578
2013,50,17,000196,20130902,   405.00,banca    ,20130902145626046
2013,50,17,000196,20130910,   405.00,2557     ,20130911081519359
2013,50,17,000214,20130622,   405.00,1619     ,20130622145540187
2013,50,17,000237,20130423,   250.00,914      ,20130624155218281
2013,50,17,000237,20130608,   155.00,1395     ,20130608164604765
2013,50,17,000237,20130902,   225.00,2455     ,20130831160436125
2013,50,17,000258,20130511,   405.00,1036     ,20130511163401078
2013,50,17,000258,20130603,   115.00,1283     ,20130720144557593
2013,50,17,000258,20130709,   600.00,1920/1921,20130709170004062
2013,50,17,000261,20130708,   595.00,1859/1883,20130708133247109
2013,50,17,000264,20130622,  1230.00,1622/1634,20130622172705703
2013,50,17,000264,20130708,  2520.00,1860/1904,20130708140449484
2013,50,17,000265,20130615,   405.00,1518     ,20130616204731515
2013,50,17,000271,20130720,   115.00,2104/2105,20130731162451578
2013,50,17,000280,20130611,   405.00,1417     ,20130611163325995
2013,50,17,000280,20130613,   405.00,1461     ,20130613175411750
2013,50,17,000280,20130623,   405.00,1637     ,20130623143001750
2013,50,17,000280,20130708,   405.00,1866     ,20130708134235906
2013,50,17,000290,20130507,   555.00,987-997  ,20130507163322546
2013,50,17,000290,20130522,   405.00,1165     ,20130522092940640
2013,50,17,000290,20130622,   850.00,1612/1618,20130622145556687
2013,50,17,000292,20130423,   405.00,895      ,20130423153753100
2013,50,17,000292,20130514,   200.00,1052     ,20130514152140343
2013,50,17,000292,20130724,   320.00,2131/2133,20130724110458859
2013,50,17,000326,20130625,   130.00,1647/1649,20130625154757960
2013,50,17,000341,20130525,   405.00,1218     ,20130525174851062
2013,50,17,000341,20130613,   405.00,1485     ,20130613175053578
2013,50,17,000534,20130708,   465.00,1876/1905,20130708132747218
2013,50,17,000539,20130720,   240.00,2104     ,20130731163748468
2013,50,17,000625,20130708,   810.00,1890     ,20130708132853703
2013,50,17,000660,20130924,   425.00,2718     ,20130924160244218
2013,50,18,000218,20130808,   900.00,banca    ,20130820160505765
2013,50,20,000024,20130523,   500.00,1173     ,20130524155755328
2013,50,20,000024,20130626,   350.00,banca    ,20130702100740218
2013,50,23,000023,20130604,  5000.00,banca    ,20130613081646843
2013,50,23,000023,20130623, 11340.00,banca    ,20131020153151265
2013,50,23,000023,20130805,  6340.00,banca    ,20130820161537718
2013,51,01,000001,20130810,   225.00,2365     ,20130815093902639
2013,51,01,000111,20130720,   115.00,2091     ,20130722162918781
2013,51,01,000903,20130720,   250.00,2088     ,20130722163301859
2013,51,01,001801,20130720,   115.00,2092     ,20130722143752984
2013,51,04,000004,20130711,  1325.00,banca    ,20130711102049140
2013,51,04,000004,20130720,   405.00,2085     ,20130722163553875
2013,51,15,000363,20130905,   450.00,banca    ,20130906084350031
2013,51,17,000017,20130701,   210.00,1708/1710,20130701081906656
2013,51,17,000017,20130808,    90.00,2302     ,20130815094544032
2013,51,17,000031,20130411,  1060.00,752/3    ,20130412090549921
2013,51,17,000031,20130615,   250.00,1510/1512,20130905151903562
2013,51,17,000031,20130905,   225.00,2509     ,20130905152137718
2013,51,17,000040,20130423,   405.00,899      ,20130423154524444
2013,51,17,000040,20130514,   360.00,1058/1060,20130515083658406
2013,51,17,000040,20130521,   405.00,1142     ,20130521160141375
2013,51,17,000040,20130613,   225.00,1432     ,20130613142232359
2013,51,17,000040,20130702,   250.00,1740     ,20130702163729891
2013,51,17,000092,20130801,   900.00,2249/2252,20130802165723218
2013,51,17,000102,20130810,   225.00,2354     ,20130814115810152
2013,51,17,000107,20130720,  1060.00,2099/2100,20130722144000109
2013,51,17,000107,20130809,  1715.00,23052311 ,20130815091833876
2013,51,17,000120,20130423,    30.00,894      ,20130524163857531
2013,51,17,000120,20130706,  2430.00,1811/1818,20130706154254609
2013,51,17,000120,20130801,   405.00,2261     ,20130802145222359
2013,51,17,000120,20130809,   250.00,2315     ,20130815092252706
2013,51,17,000120,20130907,   425.00,2521     ,20130907143927562
2013,51,17,000170,20130409,   660.00,736      ,20130409171119459
2013,51,17,000170,20130907,   405.00,2523     ,20130907143914750
2013,51,17,000191,20130720,  1690.00,2077/2084,20130722143359843
2013,51,17,000191,20130902,   810.00,banca    ,20130902151246953
2013,51,17,000196,20130701,  2025.00,1663/1673,20130821111102546
2013,51,17,000237,20130902,   225.00,2455     ,20130831160524578
2013,51,17,000258,20130622,   405.00,1629     ,20130622172308250
2013,51,17,000258,20130718,    90.00,2015     ,20130718104003656
2013,51,17,000261,20130506,   810.00,976/977  ,20130803110126984
2013,51,17,000265,20130622,   405.00,1635     ,20130622180137609
2013,51,17,000271,20130418,   405.00,827      ,20130418175121312
2013,51,17,000271,20130720,   225.00,2104/2105,20130731163557546
2013,51,17,000280,20130611,  1230.00,1415/1420,20130802181738656
2013,51,17,000280,20130716,   405.00,2000     ,20131002082147171
2013,51,17,000280,20131001,   810.00,2737/2739,20131002082702125
2013,51,17,000290,20130601,   405.00,1271     ,20130530155645015
2013,51,17,000290,20130726,  7615.00,2161/2195,20130726171800156
2013,51,17,000292,20130529,   405.00,1261     ,20130529114445109
2013,51,17,000292,20130709,   405.00,banca    ,20130710085731968
2013,51,17,000301,20130406,   520.00,704/705  ,20130803111257109
2013,51,17,000301,20130511,   405.00,1030     ,20130511150818015
2013,51,17,000301,20130701,   530.00,1691/1692,20130629171921093
2013,51,17,000326,20130718,   115.00,2026/2027,20130718171945265
2013,51,17,000341,20130423,   405.00,910      ,20130423171124647
2013,51,17,000341,20130523,   405.00,1185     ,20130523165249140
2013,51,17,000341,20130525,   300.00,1201     ,20130525154228453
2013,51,17,000341,20130702,  1810.00,1756/1759,20130803114134078
2013,51,17,000344,20130701,   405.00,1715     ,20130701151558468
2013,51,17,000344,20130720,   325.00,2097/2102,20130722144103125
2013,51,17,000534,20130708,   225.00,1905     ,20130708132544953
2013,51,17,000534,20130720,   360.00,2094     ,20131019110020656
2013,51,17,000534,20130810,  1435.00,2316/2371,20130815110025567
2013,51,17,000539,20130720,   215.00,2104     ,20130731164106984
2013,51,17,000539,20131022,    35.00,2818     ,20131022154503125
2013,51,17,000625,02010604,   785.00,1335     ,20130604172005300
2013,51,18,000018,20130720,   900.00,2089/2090,20130722163058578
2013,51,18,000018,20130808,   900.00,2297/2298,20130821104333296
2013,51,19,000094,20130720,   250.00,2103     ,20130722143909609
2013,51,19,000094,20130808,   250.00,2301     ,20130815094740267
2013,52,01,000001,20130613,   130.00,1453     ,20130823122035453
2013,52,01,000001,20130810,   340.00,2348/2365,20130823085036265
2013,52,04,000004,20130711,   405.00,banca    ,20130711102328015
2013,52,04,000004,20130805,   315.00,banca    ,20130820162023531
2013,52,04,000289,20130711,   115.00,banca    ,20130711102400000
2013,52,07,000345,20130711,   810.00,banca    ,20130711102811468
2013,52,07,000345,20130810,   130.00,2330     ,20130815095531224
2013,52,11,000011,20130810,   430.00,2357     ,20130815095148800
2013,52,17,000003,20130715,  1215.00,1961/1965,20130716160700828
2013,52,17,000003,20130727,   105.00,0        ,20131107164846625
2013,52,17,000013,20130903,   105.00,2472     ,20130903152153362
2013,52,17,000017,20130715,   105.00,1976     ,20130716160334187
2013,52,17,000017,20130810,   565.00,2347/2361,20130815095303504
2013,52,17,000017,20131107,   105.00,banca    ,20131108114200484
2013,52,17,000017,20131129,    90.00,banca    ,20131129160156578
2013,52,17,000031,20130411,  1015.00,754/5    ,20130412090635250
2013,52,17,000031,20130504,   450.00,969/970  ,20130505162629359
2013,52,17,000031,20130715,   585.00,1969/1973,20130716160528921
2013,52,17,000031,20130905,   125.00,2509     ,20130905153802593
2013,52,17,000031,20130917,   225.00,2694     ,20130917162657027
2013,52,17,000031,20131003,   135.00,2763     ,20131003162746375
2013,52,17,000040,20130416,   280.00,813      ,20131001104136265
2013,52,17,000040,20130423,   255.00,902-904  ,20130423154824256
2013,52,17,000040,20130604,   280.00,1333.1329,20130604172509347
2013,52,17,000040,20130702,   250.00,1742     ,20130830163046375
2013,52,17,000040,20130703,   125.00,1744     ,20131001104040187
2013,52,17,000040,20130713,   105.00,1948     ,20130716155429984
2013,52,17,000040,20130827,   405.00,2444     ,20130829093951937
2013,52,17,000040,20130924,   350.00,2713-2714,20130924150217281
2013,52,17,000040,20131001,     5.00,2734     ,20131001104455953
2013,52,17,000059,20130406,   185.00,709      ,20130406165507031
2013,52,17,000059,20130921,   220.00,2705     ,20130921161008765
2013,52,17,000080,20130718,   405.00,2029     ,20130718170155593
2013,52,17,000092,20130726,  1310.00,2142/2147,20130726115106593
2013,52,17,000102,20130721,   105.00,2471     ,20130903152111914
2013,52,17,000102,20130810,   695.00,2237/2356,20130821115335234
2013,52,17,000107,20130715,   405.00,1967     ,20130716160846031
2013,52,17,000107,20130810,   225.00,2356     ,20130821115418625
2013,52,17,000122,20130518,   130.00,1122     ,20130821150006031
2013,52,17,000122,20130810,   250.00,2336     ,20130815093009412
2013,52,17,000122,20130910,   240.00,2597     ,20130911081155812
2013,52,17,000163,20130810,   115.00,2341     ,20130815093134553
2013,52,17,000163,20130911,   530.00,2628     ,20130911171335687
2013,52,17,000170,20130612,   405.00,banca    ,20130613081135765
2013,52,17,000170,20130711,   105.00,1929     ,20130711082727437
2013,52,17,000170,20130810,   695.50,2329/2334,20130815093432492
2013,52,17,000191,20130711,   105.00,1931     ,20130711082642343
2013,52,17,000191,20130809,   905.00,2320/2323,20130815104636171
2013,52,17,000196,20130902,   405.00,banca    ,20130902151435562
2013,52,17,000237,20130902,   230.00,2455     ,20130831160624390
2013,52,17,000258,20130603,   230.00,1283     ,20130821152855843
2013,52,17,000258,20130610,    15.00,1405     ,20130610093706875
2013,52,17,000258,20130611,   280.00,1408     ,20130611101132750
2013,52,17,000258,20130718,    90.00,2015     ,20130718105248718
2013,52,17,000258,20130809,   820.00,2324/2345,20130815113147375
2013,52,17,000258,20130903,   405.00,2466     ,20130903094028546
2013,52,17,000258,20130910,   205.00,2550     ,20130910102827968
2013,52,17,000258,20131001,   850.00,banca    ,20131002170803953
2013,52,17,000261,20131207,   110.00,2931     ,20131207154045531
2013,52,17,000271,20130420,   810.00,849/851  ,20130422105023203
2013,52,17,000271,20130709,   105.00,1913     ,20130709112007312
2013,52,17,000280,20130715,   405.00,1959     ,20130727175921937
2013,52,17,000280,20130716,   405.00,2012     ,20130802181512640
2013,52,17,000280,20130721,   405.00,2107     ,20130821164135062
2013,52,17,000292,20130423,   405.00,905      ,20130423153617397
2013,52,17,000292,20130615,   625.00,1523/1525,20130821170537203
2013,52,17,000292,20130724,  1235.00,2128/2130,20130724115508750
2013,52,17,000292,20130810,   230.00,2327     ,20131029161432453
2013,52,17,000326,20130718,  1040.00,2019/2020,20130718171855500
2013,52,17,000341,20130423,   810.00,908-912  ,20130423171036366
2013,52,17,000341,20130910,   405.00,2606     ,20130911083253281
2013,52,17,000344,20130514,  1020.00,1074-73-7,20130514181226568
2013,52,17,000344,20130604,   405.00,1317     ,20130604152932765
2013,52,17,000344,20130613,  7390.00,1455/1482,20131004101939203
2013,52,17,000344,20130615,   215.00,1531     ,20131004104659640
2013,52,17,000344,20130702,   130.00,1745     ,20130702163141719
2013,52,17,000344,20130703,   405.00,1769     ,20130703211144390
2013,52,17,000344,20130711,   380.00,7933/1935,20130711082610953
2013,52,17,000344,20130715,   105.00,1971     ,20130727175839281
2013,52,17,000344,20130716,   405.00,1990     ,20130716170118218
2013,52,17,000344,20130810,   375.00,2340/2350,20130815114725978
2013,52,17,000344,20130914,   115.00,2690     ,20130914164924656
2013,52,17,000534,20130518,   405.00,1129     ,20130518172610890
2013,52,17,000534,20130708,   450.00,1905/1906,20130708132641062
2013,52,17,000534,20130810,   575.00,2346/2360,20130815110209755
2013,52,17,000534,20130816,   655.00,2411     ,20130817101223443
2013,52,17,000534,20131001,   185.00,2726     ,20131003165547406
2013,52,17,000625,20130809,   250.00,2308     ,20130814115028836
2013,52,17,000660,20130810,   115.00,2335     ,20130814115121852
2013,53,01,000001,20130810,   770.00,2368/9/82,20130823082229312
2013,53,01,000001,20130905,   115.00,2511     ,20130905155058187
2013,53,04,000004,20130724,   275.00,2139     ,20130724114354609
2013,53,04,000004,20130827,  1275.00,banca    ,20130829120239171
2013,53,04,000071,20130827,   850.00,banca    ,20130829145639046
2013,53,04,000198,20130827,   425.00,banca    ,20130829145650250
2013,53,12,000012,20130912,   770.00,banca    ,20130913104213812
2013,53,15,000015,20130810,   365.00,2366/2384,20130823082249375
2013,53,15,000015,20130905,   170.00,banca    ,20130906084441687
2013,53,17,000003,20130801,   935.00,2220/2/4 ,20130729112658453
2013,53,17,000003,20130808,     5.00,2295     ,20130808113936557
2013,53,17,000013,20130706,   810.00,1824     ,20130706154326296
2013,53,17,000013,20131012,    70.00,2794     ,20131012164926984
2013,53,17,000013,20131021,   400.00,BANCA    ,20131018170320203
2013,53,17,000013,20131203,   395.00,2916     ,20131203102940452
2013,53,17,000017,20130727,    35.00,2201     ,20130823112805078
2013,53,17,000017,20130731,   400.00,banca    ,20130823095402296
2013,53,17,000017,20130804,   405.00,2291     ,20130804150321296
2013,53,17,000017,20130811,   495.00,2395/403/,20131020163045796
2013,53,17,000017,20140502,   105.00,banca    ,20140503090837062
2013,53,17,000031,20130521,  1185.00,1159.6014,20130521172817765
2013,53,17,000031,20130701,   530.00,1695/1696,20130629170906593
2013,53,17,000031,20130718,   250.00,2047     ,20130718170949625
2013,53,17,000031,20130818,   155.00,2416     ,20130820114155828
2013,53,17,000031,20130905,   115.00,2510     ,20130905155521468
2013,53,17,000040,20130521,   405.00,1140     ,20130521160236687
2013,53,17,000040,20130625,   405.00,1640     ,20130625150644491
2013,53,17,000040,20130910,   405.00,2559     ,20130911075307093
2013,53,17,000040,20131026,   225.00,2836     ,20131028103749500
2013,53,17,000040,20131128,   225.00,banca    ,20131129161520062
2013,53,17,000080,20130718,   110.00,2029     ,20130718170222031
2013,53,17,000080,20131024,   405.00,2826     ,20131024172438968
2013,53,17,000102,20130720,  1125.00,2061/2/5 ,20130720161136984
2013,53,17,000102,20130727,   405.00,2204     ,20130824162927890
2013,53,17,000102,20130801,   355.00,2225/2226,20130729112915984
2013,53,17,000102,20130808,    10.00,2294     ,20130808113852932
2013,53,17,000102,20130811,   240.00,2405     ,20130815090059573
2013,53,17,000102,20130824,   870.00,2438/2441,20130824161929406
2013,53,17,000102,20131019,    80.00,2813     ,20131019152818078
2013,53,17,000107,20130912,   405.00,2633     ,20130912115837437
2013,53,17,000113,20130511,    85.00,1033     ,20130511153750171
2013,53,17,000113,20130801,  1465.00,2214/2215,20130729112827203
2013,53,17,000113,20130805,   250.00,2293     ,20130805082911843
2013,53,17,000120,20130801,   405.00,2263     ,20130802145701937
2013,53,17,000122,20130801,   375.00,2233/2234,20130730105206980
2013,53,17,000122,20130804,   250.00,2288     ,20130804145800531
2013,53,17,000163,20130509,   940.00,1020     ,20130509170610125
2013,53,17,000163,20130627,   405.00,banca    ,20130701211344937
2013,53,17,000163,20130706,  2930.00,1840/1853,20130706173815546
2013,53,17,000163,20130917,   630.00,BANCA    ,20130930181904426
2013,53,17,000163,20131011,   335.00,banca    ,20131015103900294
2013,53,17,000163,20131104,   720.00,banca    ,20131104112902031
2013,53,17,000170,20130418,   405.00,835      ,20130419095218453
2013,53,17,000170,20130821,    90.00,2425     ,20130822081141203
2013,53,17,000196,20130701,   405.00,1667     ,20130627170336500
2013,53,17,000196,20130802,  1020.00,2271/2276,20130802144053718
2013,53,17,000251,20130811,   130.00,2386     ,20130815104740171
2013,53,17,000258,20130219,   390.00,409      ,20130219175907046
2013,53,17,000258,20130314,    15.00,490      ,20130823113338156
2013,53,17,000258,20130607,   115.00,1284     ,20130611103623687
2013,53,17,000258,20130622,   810.00,1624/1626,20130622172514578
2013,53,17,000258,20130718,   405.00,2017     ,20130718141201515
2013,53,17,000258,20130811,   435.00,2385/2389,20130815113324501
2013,53,17,000258,20130821,   405.00,2429     ,20130822080819437
2013,53,17,000258,20130903,    10.00,2465     ,20130903081347531
2013,53,17,000258,20130911,    50.00,2627     ,20130911111730562
2013,53,17,000258,20131003,    20.00,2755     ,20131003113711625
2013,53,17,000258,20131007,    20.00,2768     ,20131006160435359
2013,53,17,000258,20131015,    20.00,2803     ,20131015105846138
2013,53,17,000258,20131019,    10.00,2811     ,20131019150350765
2013,53,17,000258,20131029,    10.00,2841     ,20131029090949935
2013,53,17,000258,20131102,    10.00,2858     ,20131102102311187
2013,53,17,000258,20131105,   405.00,BANCA    ,20131105111627078
2013,53,17,000258,20131111,    20.00,2885     ,20131111163803171
2013,53,17,000258,20131121,    10.00,2901     ,20131122145243796
2013,53,17,000258,20131129,    60.00,2911     ,20131129101412578
2013,53,17,000261,20130729,   405.00,2212     ,20130729112739031
2013,53,17,000261,20130804,   225.00,2475     ,20130903171758891
2013,53,17,000261,20130902,   115.00,2452     ,20130831155537031
2013,53,17,000264,20130801,   130.00,2258     ,20130823114837781
2013,53,17,000265,20130511,   405.00,1037     ,20130511175218546
2013,53,17,000265,20130821,    90.00,2426     ,20130822081102015
2013,53,17,000271,20130418,   810.00,829-831  ,20130418175029187
2013,53,17,000280,20130709,   405.00,1914     ,20130709113439750
2013,53,17,000280,20130716,  2025.00,2010     ,20131002081322421
2013,53,17,000280,20130718,   250.00,2013     ,20130718102637125
2013,53,17,000280,20130802,   695.00,2280/2282,20130823151002453
2013,53,17,000280,20130811,   105.00,2404     ,20130815110303880
2013,53,17,000280,20131001,   810.00,2741/2743,20131002082736906
2013,53,17,000290,20131119,   230.00,banca    ,20131121174124656
2013,53,17,000292,20130724,  1055.00,2134/2138,20130724112807734
2013,53,17,000292,20130801,  1060.00,2227/38/4,20130730160415761
2013,53,17,000292,20130811,  2430.00,2377/2401,20131020170620484
2013,53,17,000292,20130817,   810.00,2412     ,20130823155014609
2013,53,17,000292,20130903,   690.00,2493/2495,20130905090317828
2013,53,17,000292,20130905,   450.00,2516/2517,20130905175532546
2013,53,17,000292,20131106,   315.00,2866     ,20131106141128609
2013,53,17,000301,20130405,   200.00,706      ,20130406165656187
2013,53,17,000301,20130406,    85.00,708      ,20130406165558875
2013,53,17,000301,20130701,   100.00,1664     ,20130627170254656
2013,53,17,000301,20130724,   520.00,2121     ,20130903101623968
2013,53,17,000301,20130811,   100.00,2393     ,20130903101216343
2013,53,17,000341,20131003,  1245.00,2759/2761,20131003162901093
2013,53,17,000344,20130523,   405.00,1178     ,20130523161705484
2013,53,17,000377,20130701,   285.00,1704     ,20130629172748515
2013,53,17,000377,20130727,   120.00,2206     ,20130727171817390
2013,53,17,000377,20130801,   405.00,2243     ,20130730155516636
2013,53,17,000534,20130821,   115.00,2419     ,20130822081222078
2013,53,17,000534,20131202,   550.00,2913     ,20131130082145703
2013,53,17,000625,20130801,   470.00,2221     ,20130729113026984
2013,53,17,000625,20130821,   130.00,banca    ,20130822150647453
2013,53,17,000625,20131029,   175.00,banca    ,20131030101852890
2013,53,17,000660,20130821,   240.00,2428     ,20130822080903734
2013,53,17,000660,20130924,   845.00,2717     ,20131003170145968
2013,53,17,000661,20130801,   115.00,2235     ,20130730161658011
2013,53,17,000661,20130821,   115.00,2427     ,20130822080940890
2013,53,20,000174,20130523,   165.00,1174     ,20130524155923125
2013,53,21,000189,20130810,   115.00,2372     ,20130815100109491
2013,55,13,000013,20130628,   850.00,banca    ,20130712083304375
2013,55,13,000302,20130628,   300.00,banca    ,20130712083401109
2013,55,18,000018,20130808,   245.00,banca    ,20130820160610093
2013,56,18,000018,20130808,   450.00,banca    ,20130820160645500
2013,57,08,000247,20130603,   200.00,1315     ,20130604083256875
2013,57,11,000027,20130528,   450.00,1232.1235,20130529111003109
2013,57,11,000110,20130528,   225.00,1250     ,20130529111422421
2013,57,11,000119,20130528,   205.00,1233     ,20130529111216093
2013,57,17,000040,20130514,   225.00,1055     ,20130514164036693
2013,57,17,000040,20130528,   500.00,1222     ,20130528175703280
2013,57,17,000054,20130528,   230.00,1246.47  ,20130528172815905
2013,57,17,000092,20130603,   345.00,1293/6/7 ,20130604082608796
2013,57,17,000102,20130603,   230.00,1298/1316,20130604112425531
2013,57,17,000102,20130810,   225.00,2354     ,20130814115625401
2013,57,17,000107,20130603,   225.00,1299     ,20130604082907437
