16,000535,GRUPPO DI CARBONARA PO,12345678901234567
16,000645,GONZAGA,12345678901234567
16,000646,ACQUANEGRA S/CHIESE,12345678901234567
16,000653,PONTI SUL MINCIO,12345678901234567
16,000800,DA SISTEMARE,20030521145405421
17,000003,AGRATE,12345678901234567
17,000013,ARCORE,12345678901234567
17,000017,MONZA,12345678901234567
17,000020,BALSAMO,12345678901234567
17,000031,BIASSONO,12345678901234567
17,000040,BRUGHERIO,12345678901234567
17,000042,BUSNAGO,12345678901234567
17,000054,CARATE BRIANZA,12345678901234567
17,000059,CARNATE,12345678901234567
17,000080,CEDERNA,12345678901234567
17,000092,CINISELLO BALSAMO,12345678901234567
17,000102,CONCOREZZO,12345678901234567
17,000107,CORNATE,12345678901234567
17,000113,CRISTO RE,12345678901234567
17,000120,DESIO,12345678901234567
17,000122,DUOMO,12345678901234567
17,000137,GIUSSANO,12345678901234567
17,000163,LISSONE,12345678901234567
17,004002,REGIONE LOMBARDIA,20041105172112984
17,000170,MACHERIO,12345678901234567
17,000191,MUGGIO,12345678901234567
17,000196,NOVA MILANESE,12345678901234567
17,000661,CORREZZANA,20041105172101093
17,000317,LESMO,20041105172015265
17,000214,PAINA,12345678901234567
