ANNO,CDPELL,CDSOCMZ,FLSETT,CDCTRA,QTCTRA,CDCPER,QTCPER,CDCRID,QTCRID,CDCALT,QTCALT,CDSERV,TMESTP
2013,50,000005043,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130708100507656
2013,50,000006225,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130522090316750
2013,50,000007175,E,0,0.00,8,300.00,0,0.00,0,0.00,02,20130603152052359
2013,50,000007790,E,0,0.00,5,405.00,2,270.00,*,15.00,03,20130709165402500
2013,50,000007799,E,1,0.00,3,225.00,4,0.00,0,0.00,02,20130612092607609
2013,50,000007944,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130613162244062
2013,50,000008128,E,0,0.00,2,405.00,4,0.00,0,0.00,01,20130624100727109
2013,50,000008163,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130617105212562
2013,50,000008164,E,1,0.00,2,405.00,4,0.00,0,0.00,03,20130617105412765
2013,50,000008224,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130701164313515
2013,50,000008225,1,0,0.00,1,115.00,0,0.00,E,15.00,02,20130701164334718
2013,50,000008246,2,0,0.00,7,215.00,0,0.00,0,0.00,01,20130615103429296
2013,50,000008443,E,0,0.00,5,405.00,4,0.00,*,15.00,03,20130709112324234
2013,50,000008565,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502172449640
2013,50,000008566,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502172508171
2013,50,000009013,E,0,0.00,8,300.00,0,0.00,0,0.00,02,20130603152156656
2013,50,000009045,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130603100803750
2013,50,000009063,E,0,0.00,3,225.00,8,225.00,0,0.00,02,20130612084703062
2013,50,000009296,E,0,0.00,3,225.00,8,225.00,0,0.00,02,20130612084804640
2013,50,000009657,E,0,0.00,2,11340.00,0,0.00,0,0.00,00,20130820161650296
2013,50,000009727,E,1,0.00,5,405.00,4,0.00,*,15.00,03,20130709115629953
2013,50,000009728,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130624102413718
2013,50,000009732,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130406163943609
2013,50,000009770,E,1,0.00,3,225.00,4,0.00,0,0.00,02,20130612093217406
2013,50,000009784,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130624095634328
2013,50,000009785,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130624095513218
2013,50,000009786,E,1,0.00,5,405.00,4,0.00,*,15.00,03,20130709115842578
2013,50,000009787,E,1,0.00,3,225.00,4,0.00,0,0.00,02,20130612092627171
2013,50,000009829,E,A,15.00,3,225.00,4,0.00,0,0.00,02,20130731162201093
2013,50,000009869,E,0,0.00,6,425.00,0,0.00,0,0.00,01,20130603151350796
2013,50,000009874,E,0,0.00,8,300.00,0,0.00,0,0.00,02,20130603110058171
2013,50,000010697,E,1,0.00,5,405.00,4,0.00,*,15.00,03,20130824143400750
2013,50,000010701,2,0,0.00,7,225.00,0,0.00,0,0.00,01,20130509151705859
2013,50,000010714,E,0,0.00,6,450.00,4,0.00,0,0.00,01,20130509163436640
2013,50,000010715,E,0,0.00,6,450.00,4,0.00,0,0.00,03,20130530164158000
2013,50,000010731,E,1,0.00,6,425.00,0,0.00,0,0.00,03,20130530164057781
2013,50,000010732,E,1,0.00,6,425.00,0,0.00,0,0.00,01,20130525091313140
2013,50,000010752,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130525174029500
2013,50,000010758,E,0,0.00,6,425.00,0,0.00,0,0.00,03,20130529191159205
2013,50,000010759,E,0,0.00,6,425.00,4,0.00,0,0.00,01,20130529191930895
2013,50,000010760,2,0,0.00,1,115.00,4,0.00,0,0.00,02,20130530153734281
2013,50,000010764,E,0,0.00,8,300.00,0,0.00,0,0.00,02,20130603110619953
2013,50,000010765,E,0,0.00,6,425.00,0,0.00,0,0.00,01,20130603111025171
2013,50,000010766,2,0,0.00,9,150.00,0,0.00,0,0.00,02,20130603111404890
2013,50,000010767,E,0,0.00,6,425.00,4,0.00,0,0.00,03,20130612093624093
2013,50,000010768,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130622145620953
2013,50,000010769,E,0,0.00,6,425.00,0,0.00,0,0.00,01,20130603150535000
2013,50,000010770,E,0,0.00,6,425.00,0,0.00,0,0.00,03,20130603151048578
2013,50,000010771,E,0,0.00,6,425.00,0,0.00,0,0.00,01,20130603151937328
2013,50,000010772,1,0,0.00,7,215.00,0,0.00,0,0.00,01,20130701154734890
2013,50,000010773,1,0,0.00,7,215.00,0,0.00,0,0.00,03,20130701154841171
2013,50,000010774,E,0,0.00,6,425.00,0,0.00,0,0.00,01,20130603153802859
2013,50,000010775,E,0,0.00,6,425.00,0,0.00,0,0.00,03,20130603154249484
2013,50,000010776,2,0,0.00,7,215.00,0,0.00,0,0.00,03,20130701154701031
2013,50,000010777,E,0,0.00,6,425.00,0,0.00,0,0.00,01,20130603154837734
2013,50,000010806,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130803145435828
2013,50,000010815,2,0,0.00,7,215.00,0,0.00,0,0.00,03,20130615104039640
2013,50,000010863,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130628152610656
2013,50,000010884,2,0,0.00,F,235.00,0,0.00,0,0.00,01,20130701164215984
2013,50,000010885,2,0,0.00,F,235.00,0,0.00,0,0.00,03,20130701164247046
2013,51,000001048,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130509162241796
2013,51,000001050,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130718151129843
2013,51,000001086,E,0,0.00,3,225.00,8,50.00,0,0.00,02,20130702164747671
2013,51,000001089,E,1,0.00,3,225.00,4,0.00,0,0.00,02,20130911090811281
2013,51,000001104,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524161203296
2013,51,000001110,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130902151023781
2013,51,000001112,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502173213906
2013,51,000001113,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130911092214625
2013,51,000001120,E,1,0.00,5,405.00,0,0.00,0,0.00,03,20131019101312734
2013,51,000001121,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130509163311703
2013,51,000001122,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524161318218
2013,51,000001124,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20131019104108968
2013,51,000001158,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524205917375
2013,51,000001165,E,0,0.00,5,405.00,4,0.00,*,15.00,03,20130702164246813
2013,51,000001166,E,0,0.00,2,405.00,4,0.00,0,0.00,01,20130702164842140
2013,51,000001171,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130523164159890
2013,51,000001193,E,1,25.00,2,425.00,0,0.00,0,0.00,01,20130803115629609
2013,51,000001195,E,0,0.00,2,405.00,4,0.00,0,0.00,01,20130626224359640
2013,51,000001209,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130627164023171
2013,51,000001220,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130413150642750
2013,51,000001225,1,A,15.00,1,115.00,4,0.00,0,0.00,02,20130710161722031
2013,51,000001251,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130824153659453
2013,51,000001253,E,1,0.00,3,225.00,8,20.00,0,0.00,02,20130802170950250
2013,51,000001254,E,1,0.00,3,225.00,0,0.00,0,0.00,02,20130529190833297
2013,51,000001268,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130509163406343
2013,51,000001302,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130406154233500
2013,51,000001313,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130406152553921
2013,51,000001334,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130803114242265
2013,51,000001358,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130702101022406
2013,51,000001359,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130702100850250
2013,51,000001370,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524164805750
2013,51,000001382,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130509165550468
2013,51,000001386,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130626222233875
2013,51,000001397,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130521145641671
2013,51,000001404,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524163055171
2013,51,000001407,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130521144827109
2013,51,000001408,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502173717390
2013,51,000001415,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524205156906
2013,51,000001429,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130626222421328
2013,51,000001449,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130902151051359
2013,51,000001451,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130521100354718
2013,51,000001465,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524160822718
2013,51,000001498,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130509160148421
2013,51,000001502,E,1,0.00,2,405.00,8,50.00,0,0.00,01,20130604164345144
2013,51,000001525,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502173011593
2013,51,000001526,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130502173023140
2013,51,000001527,E,1,0.00,2,425.00,4,0.00,0,0.00,01,20130824154625093
2013,51,000001528,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130509165934781
2013,51,000001585,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130524210550937
2013,51,000001616,1,R,15.00,4,205.00,4,0.00,0,0.00,01,20130811105213917
2013,51,000001643,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130731163924968
2013,51,000001644,E,0,0.00,3,225.00,5,225.00,0,0.00,02,20130718151305343
2013,51,000001662,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130509152424234
2013,51,000001844,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130521145012453
2013,51,000001879,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130622165639250
2013,51,000001969,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130411153202453
2013,51,000001984,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130509165837484
2013,51,000001995,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502173101468
2013,51,000001996,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20131019104320625
2013,51,000002042,E,0,0.00,2,405.00,4,0.00,0,0.00,01,20130507163625937
2013,51,000002043,E,0,0.00,5,405.00,4,0.00,0,0.00,03,20130507163641015
2013,51,000002044,E,0,0.00,5,405.00,4,0.00,0,0.00,03,20130507163655421
2013,51,000002062,2,0,0.00,1,115.00,4,0.00,0,0.00,02,20130502173327218
2013,51,000002108,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130509163502718
2013,51,000002123,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130509153901343
2013,51,000002220,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130406152731562
2013,51,000002222,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130726153744500
2013,51,000002245,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130726165305265
2013,51,000002268,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130509161400796
2013,51,000002271,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20130726164532859
2013,51,000002281,E,1,0.00,2,405.00,0,405.00,0,0.00,01,20130802181037421
2013,51,000002313,E,0,0.00,2,405.00,4,0.00,0,0.00,01,20130529113303171
2013,51,000002377,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130530165037906
2013,51,000002662,E,0,0.00,5,405.00,0,0.00,*,15.00,03,20130626224424718
2013,51,000002670,1,A,15.00,1,115.00,0,0.00,0,0.00,02,20130710161654515
2013,51,000002790,E,0,0.00,3,225.00,5,225.00,0,0.00,02,20130625083827718
2013,51,000003908,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130702102226578
2013,51,000003909,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130702101920093
2013,51,000003910,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130726162938078
2013,51,000003911,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130726165638421
2013,51,000003913,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130502173945031
2013,51,000003927,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130521161719250
2013,51,000004025,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130521144541781
2013,51,000004241,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130509161258453
2013,51,000004299,E,1,0.00,5,385.00,8,40.00,*,15.00,03,20130705090834562
2013,51,000004412,E,0,0.00,5,405.00,0,0.00,0,0.00,03,20130530164657031
2013,51,000004541,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130702170141718
2013,51,000004592,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130613142756187
2013,51,000004604,2,0,0.00,1,115.00,0,0.00,0,0.00,02,20130514154911630
2013,51,000005174,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130626205611656
2013,51,000006231,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130502173240640
2013,51,000006318,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130802175348218
2013,51,000006667,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130428162507092
2013,51,000007145,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130509155256578
2013,51,000007612,E,0,0.00,2,405.00,0,0.00,0,0.00,01,20130509160834046
2013,51,000007720,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130521174811314
2013,51,000007813,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130507163446531
2013,51,000008245,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130428162246889
2013,51,000008276,E,1,25.00,6,425.00,4,0.00,0,0.00,01,20130821103240453
2013,51,000008277,E,1,25.00,6,425.00,4,0.00,0,0.00,03,20130821103356937
2013,51,000008440,E,1,0.00,3,225.00,8,225.00,0,0.00,02,20130726165456953
2013,51,000008441,E,1,25.00,3,225.00,4,0.00,E,15.00,02,20130525101937493
2013,51,000009026,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130509154621796
2013,51,000009078,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130610111128546
2013,51,000009165,E,0,0.00,3,225.00,2,65.00,0,0.00,02,20131019110049531
2013,51,000009171,2,0,0.00,1,115.00,4,0.00,0,0.00,02,20130514155032443
2013,51,000009685,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130705162747218
2013,51,000009711,E,1,0.00,2,150.00,4,0.00,0,0.00,01,20130803111948031
2013,51,000009712,E,1,75.00,2,405.00,0,0.00,0,0.00,01,20130802165610125
2013,51,000009713,E,1,0.00,5,405.00,0,0.00,*,15.00,03,20130704174552765
2013,51,000009716,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130507163608875
2013,51,000009733,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130726153651906
2013,51,000009734,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130726153715875
2013,51,000009735,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130702102529812
2013,51,000009788,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524164541375
2013,51,000009799,E,1,0.00,5,405.00,0,0.00,*,15.00,03,20130626221722312
2013,51,000009815,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130509165710375
2013,51,000009829,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130811105948723
2013,51,000009840,E,1,25.00,6,425.00,4,0.00,0,0.00,01,20130821103109265
2013,51,000009841,E,1,25.00,6,425.00,4,0.00,0,0.00,03,20130821103128046
2013,51,000009845,E,1,0.00,5,405.00,0,0.00,*,15.00,03,20130530165442843
2013,51,000009846,2,0,0.00,1,115.00,1,25.00,0,0.00,02,20130523150120625
2013,51,000009847,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524164327468
2013,51,000009930,1,A,15.00,9,150.00,4,0.00,0,0.00,02,20130704145742484
2013,51,000009951,1,A,15.00,9,150.00,2,50.00,0,0.00,02,20130704145624828
2013,51,000009952,E,1,0.00,8,300.00,2,50.00,0,0.00,02,20130731165910843
2013,51,000010588,E,1,0.00,5,405.00,4,0.00,*,15.00,03,20130530164802687
2013,51,000010589,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130701092145953
2013,51,000010648,E,1,0.00,5,405.00,0,0.00,*,15.00,03,20130626221545937
2013,51,000010667,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130717103449921
2013,51,000010705,1,A,15.00,9,150.00,0,0.00,0,0.00,02,20130704145918796
2013,51,000010706,1,A,15.00,9,150.00,0,0.00,0,0.00,02,20130704145900718
2013,51,000010708,1,A,15.00,9,150.00,2,50.00,0,0.00,02,20130704145713171
2013,51,000010709,E,1,25.00,8,300.00,0,0.00,0,0.00,02,20130704145837640
2013,51,000010727,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130514144925296
2013,51,000010728,2,R,15.00,1,115.00,1,25.00,0,0.00,02,20130701093121324
2013,51,000010729,2,R,15.00,1,115.00,1,25.00,0,0.00,02,20130701092700402
2013,51,000010748,E,1,0.00,5,150.00,4,0.00,0,0.00,03,20130803111909828
2013,51,000010840,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130710101350562
2013,51,000010854,1,0,0.00,1,115.00,5,40.00,0,0.00,02,20130626090118000
2013,51,000010862,E,0,0.00,2,405.00,4,0.00,0,0.00,01,20130811105828955
2013,52,000001048,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130509152933390
2013,52,000001049,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130509152831343
2013,52,000001050,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130718151203140
2013,52,000001126,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130625164329788
2013,52,000001127,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130821111858015
2013,52,000001128,E,1,0.00,6,450.00,4,0.00,0,0.00,01,20130830143236703
2013,52,000001140,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130722092203484
2013,52,000001159,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130525084555890
2013,52,000001160,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130525084648812
2013,52,000001184,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130711131931859
2013,52,000001192,E,0,0.00,3,250.00,0,0.00,0,0.00,02,20130821110405468
2013,52,000001221,E,1,25.00,3,225.00,5,250.00,0,0.00,02,20131020160614875
2013,52,000001222,E,1,25.00,3,225.00,5,250.00,0,0.00,02,20131020160549968
2013,52,000001226,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140729100725296
2013,52,000001264,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130411160030250
2013,52,000001266,2,R,15.00,1,115.00,0,0.00,0,0.00,02,20130509154803421
2013,52,000001280,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130824081331953
2013,52,000001291,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130601161037968
2013,52,000001318,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084645406
2013,52,000001319,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084934718
2013,52,000001320,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084750406
2013,52,000001322,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605085118437
2013,52,000001326,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130613171747406
2013,52,000001330,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084811359
2013,52,000001335,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130615150446406
2013,52,000001336,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084459812
2013,52,000001337,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084706328
2013,52,000001343,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524212631734
2013,52,000001349,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130902151115390
2013,52,000001365,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130525083614093
2013,52,000001367,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130525083938687
2013,52,000001372,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130722092040031
2013,52,000001381,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524212315640
2013,52,000001453,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130525083439125
2013,52,000001477,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130702150910187
2013,52,000001500,2,R,15.00,1,115.00,4,0.00,0,0.00,02,20130613174615312
2013,52,000001507,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130724104740109
2013,52,000001509,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130724093150062
2013,52,000001513,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130525084156453
2013,52,000001634,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130824083629859
2013,52,000001644,E,0,0.00,3,225.00,5,225.00,0,0.00,02,20130718151422656
2013,52,000001696,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130607090921546
2013,52,000001697,E,0,0.00,3,225.00,5,225.00,0,0.00,02,20130830142350812
2013,52,000001698,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130509162034078
2013,52,000001708,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130702082634671
2013,52,000001713,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084406781
2013,52,000001714,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524212845250
2013,52,000001716,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130711131533062
2013,52,000001717,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130518172033093
2013,52,000001723,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130824081257734
2013,52,000001736,2,R,15.00,1,115.00,4,0.00,0,0.00,02,20130824083745406
2013,52,000001740,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130613164917703
2013,52,000001742,E,0,0.00,3,225.00,0,0.00,0,0.00,02,20130902103300859
2013,52,000001755,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130514172855515
2013,52,000001851,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130911172742093
2013,52,000001879,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130622165703796
2013,52,000001966,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605085224187
2013,52,000001982,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130830161023421
2013,52,000001986,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130525083811453
2013,52,000001990,E,1,0.00,5,405.00,4,0.00,0,0.00,03,20130830161041781
2013,52,000002072,2,R,15.00,1,115.00,0,0.00,0,0.00,02,20130702173921860
2013,52,000002084,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130711074554125
2013,52,000002107,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130509153355531
2013,52,000002123,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130509154012421
2013,52,000002125,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130428165507373
2013,52,000002242,2,0,0.00,1,115.00,0,0.00,0,0.00,02,20130705155646250
2013,52,000002266,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130613081030734
2013,52,000002274,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130606170045453
2013,52,000002281,E,R,0.00,2,405.00,8,405.00,0,0.00,01,20130718114812328
2013,52,000002282,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130824083957625
2013,52,000002283,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130711130501328
2013,52,000002297,E,A,15.00,3,225.00,0,0.00,0,0.00,02,20130910161513364
2013,52,000002309,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130824081238609
2013,52,000002675,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130610092101062
2013,52,000002734,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524211000796
2013,52,000002735,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524211103984
2013,52,000002790,E,0,0.00,3,225.00,5,225.00,0,0.00,02,20130710145252250
2013,52,000002923,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130615150647937
2013,52,000003233,2,0,0.00,1,115.00,5,30.00,0,0.00,02,20130912090553203
2013,52,000003234,2,0,0.00,1,115.00,8,30.00,0,0.00,02,20130912090505921
2013,52,000003604,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130524210942140
2013,52,000003641,E,0,0.00,5,225.00,0,0.00,0,0.00,02,20130509145417265
2013,52,000003882,E,1,25.00,3,225.00,0,0.00,0,0.00,02,20130821172419812
2013,52,000003886,E,0,0.00,3,225.00,4,0.00,0,0.00,02,20130411160154765
2013,52,000004059,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130613171057000
2013,52,000004166,2,0,0.00,1,110.00,4,0.00,0,0.00,02,20131207153947500
2013,52,000004299,E,R,0.00,5,405.00,8,255.00,C,0.00,03,20130718114700765
2013,52,000004324,E,1,25.00,3,225.00,2,50.00,0,0.00,02,20131004111223656
2013,52,000004339,1,A,15.00,1,115.00,4,0.00,0,0.00,02,20130811110617043
2013,52,000004542,E,0,0.00,3,225.00,1,40.00,0,0.00,02,20131003165403515
2013,52,000004543,E,A,0.00,2,405.00,0,0.00,0,0.00,01,20130718165938093
2013,52,000004592,E,0,0.00,3,225.00,5,225.00,0,0.00,02,20131020160401609
2013,52,000005820,2,0,0.00,1,115.00,2,80.00,0,0.00,02,20130912090535015
2013,52,000006268,2,R,15.00,1,115.00,0,0.00,0,0.00,02,20131003161453921
2013,52,000006269,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524211722921
2013,52,000007058,E,1,0.00,5,405.00,0,0.00,0,0.00,03,20130601155328468
2013,52,000007073,2,R,15.00,1,115.00,0,0.00,0,0.00,02,20130824083841593
2013,52,000007177,2,R,15.00,1,115.00,0,0.00,0,0.00,02,20130824083711656
2013,52,000007582,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130911172809750
2013,52,000007588,2,0,0.00,1,115.00,1,25.00,0,0.00,02,20131020154854562
2013,52,000007600,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20160708091729281
2013,52,000007692,E,1,25.00,3,225.00,4,0.00,0,0.00,02,20130413160214640
2013,52,000007907,E,1,0.00,2,405.00,4,0.00,0,0.00,01,20130524212423125
2013,52,000008085,1,0,0.00,1,115.00,0,0.00,0,0.00,02,20130912090712359
2013,52,000008086,1,0,0.00,4,205.00,8,120.00,*,15.00,03,20130611104307687
2013,52,000008088,1,0,0.00,4,205.00,8,120.00,*,15.00,03,20130611104120718
2013,52,000008385,1,0,0.00,I,205.00,0,0.00,*,15.00,03,20130702180255000
2013,52,000008428,1,A,15.00,1,115.00,1,30.00,E,15.00,02,20130903152001241
2013,52,000008502,1,A,15.00,1,115.00,1,25.00,0,0.00,02,20130709144312328
2013,52,000008506,E,1,0.00,2,405.00,0,0.00,0,0.00,01,20130605084548953
2013,52,000008511,2,R,15.00,1,115.00,1,25.00,0,0.00,02,20130830142843718
2013,52,000009018,1,A,15.00,1,115.00,1,25.00,0,0.00,02,20131020154714890
2013,52,000009023,1,0,0.00,1,115.00,4,0.00,0,0.00,02,20130525083333312
2013,52,000009058,1,0,0.00,4,205.00,8,120.00,*,15.00,03,20130611104153281
2013,52,000009103,1,A,15.00,1,115.00,1,25.00,0,0.00,02,20131108141307218
