ANNO,CDPELL,CDBUS,FLAGAR,POSTO,CDSOCMZ,TMESTP
2011,11,1,A,010,000001463,20110723081339703
2011,11,1,A,011,000001434,20110723081351785
2011,11,1,A,012,000001543,20110723081402335
2011,11,1,A,013,000004014,20110723081408197
2011,11,1,A,014,000001080,20110723081420904
2011,11,1,A,015,000001095,20110723081432861
2011,11,1,A,016,000004023,20110723081445834
2011,11,1,A,017,000001107,20110723081459354
2011,11,1,A,018,000009096,20110723081516328
2011,11,1,A,019,000007948,20110723081528769
2011,11,1,A,020,000002909,20110723081540554
2011,11,1,A,021,000001148,20110723081554746
2011,11,1,A,022,000007947,20110723081612826
2011,11,1,A,023,000001351,20110723081740085
2011,11,1,A,024,000001146,20110723081816448
2011,11,1,A,025,000001559,20110723081826965
2011,11,1,A,026,000001729,20110723081838638
2011,11,1,A,027,000001405,20110723081843904
2011,11,1,A,028,000001416,20110723081852827
2011,11,1,A,029,000001200,20110723081905109
2011,11,1,A,030,000001034,20110723081910953
2011,11,1,A,031,000001354,20110723081923642
2011,11,1,A,032,000001096,20110723081932237
2011,11,1,A,033,000002289,20110723081941378
2011,11,1,A,034,000001424,20110723081950692
2011,11,1,A,035,000001695,20110723082001896
2011,11,1,A,036,000001432,20110723082012991
2011,11,1,A,037,000002264,20110723082043853
2011,11,1,A,038,000001545,20110723082058292
2011,11,1,A,039,000008441,20110729100321865
2011,11,1,A,040,000001105,20110723082118481
2011,11,1,A,041,000002022,20110723082206048
2011,11,1,A,042,000001106,20110723082217237
2011,11,1,A,043,000001702,20110723082225222
2011,11,1,A,044,000001116,20110723082235473
2011,11,1,A,045,000009097,20110723082241364
2011,11,1,A,046,000001516,20110723085645252
2011,11,1,A,047,000009256,20110723172331245
2011,11,1,R,001,000002660,20110723081116251
2011,11,1,R,002,000002764,20110723081205611
2011,11,1,R,003,000001403,20110723081216864
2011,11,1,R,004,000002021,20110723081230056
2011,11,1,R,005,000001687,20110723091705129
2011,11,1,R,006,000001221,20110723151214613
2011,11,1,R,007,000008441,20110729100321865
2011,11,1,R,008,000001463,20110723081339703
2011,11,1,R,009,000001543,20110723081402335
2011,11,1,R,010,000001080,20110723081420904
2011,11,1,R,011,000001095,20110723081432861
2011,11,1,R,012,000004023,20110723081445834
2011,11,1,R,013,000001107,20110723081459354
2011,11,1,R,014,000007948,20110723081528769
2011,11,1,R,015,000002909,20110723081540554
2011,11,1,R,016,000001148,20110723081554746
2011,11,1,R,017,000007947,20110723081612826
2011,11,1,R,018,000001351,20110723081740085
2011,11,1,R,019,000001146,20110723081816448
2011,11,1,R,020,000001559,20110723081826965
2011,11,1,R,021,000001729,20110723081838638
2011,11,1,R,022,000001405,20110723081843904
2011,11,1,R,023,000001416,20110723081852827
2011,11,1,R,024,000001200,20110723081905109
2011,11,1,R,025,000001034,20110723081910953
2011,11,1,R,026,000001354,20110723081923642
2011,11,1,R,027,000001096,20110723081932237
2011,11,1,R,028,000002289,20110723081941378
2011,11,1,R,029,000001424,20110723081950692
2011,11,1,R,030,000001695,20110723082001896
2011,11,1,R,031,000001432,20110723082012991
2011,11,1,R,032,000002264,20110723082043853
2011,11,1,R,033,000001545,20110723082058292
2011,11,1,R,035,000001105,20110723082118481
2011,11,1,R,036,000002022,20110723082206048
2011,11,1,R,037,000001106,20110723082217237
2011,11,1,R,038,000001702,20110723082225222
2011,11,1,R,039,000001116,20110723082235473
2011,11,1,R,040,000001516,20110723085645252
2011,11,2,A,001,000002877,20110723082358025
2011,11,2,A,002,000002209,20110723082407181
2011,11,2,A,003,000002601,20110723082454260
2011,11,2,A,004,000002089,20110723082502729
2011,11,2,A,005,000001093,20110723082511651
2011,11,2,A,006,000004166,20110723082521058
2011,11,2,A,007,000001546,20110723082533418
2011,11,2,A,008,000001245,20110723082542605
2011,11,2,A,009,000001357,20110723082550481
2011,11,2,A,011,000001164,20110723082607669
2011,11,2,A,012,000001100,20110723082615637
2011,11,2,A,013,000001688,20110723082625450
2011,11,2,A,014,000008137,20110723082631232
2011,11,2,A,015,000001544,20110723084704679
2011,11,2,A,016,000001409,20110723084718351
2011,11,2,A,017,000001212,20110723084728210
2011,11,2,A,018,000002817,20110723084738242
2011,11,2,A,019,000001419,20110723084743804
2011,11,2,A,020,000009277,20110728162433387
2011,11,2,A,021,000001395,20110723084757601
2011,11,2,A,022,000001512,20110723084805710
2011,11,2,A,024,000001114,20110723084830538
2011,11,2,A,025,000001211,20110723085119989
2011,11,2,A,026,000004065,20110723085128910
2011,11,2,A,027,000003965,20110723085135895
2011,11,2,A,028,000003964,20110723085144363
2011,11,2,A,029,000008140,20110723085155723
2011,11,2,A,030,000008141,20110723085159098
2011,11,2,A,031,000002878,20110723085208567
2011,11,2,A,032,000001125,20110723085214802
2011,11,2,A,033,000001103,20110723085219662
2011,11,2,A,034,000002228,20110723085313046
2011,11,2,A,035,000001134,20110723085326235
2011,11,2,A,036,000002324,20110723085330580
2011,11,2,A,037,000001387,20110723085336565
2011,11,2,A,038,000006528,20110723085343801
2011,11,2,A,039,000001730,20110723085348989
2011,11,2,A,040,000001389,20110723085354099
2011,11,2,A,041,000008479,20110723085358944
2011,11,2,A,042,000001829,20110723085408680
2011,11,2,A,043,000002763,20110723085428058
2011,11,2,A,044,000006270,20110723085435903
2011,11,2,A,045,000003816,20110723085447186
2011,11,2,A,046,000008378,20110723085452109
2011,11,2,A,048,000004405,20110723085510408
2011,11,2,A,049,000004404,20110723085520566
2011,11,2,A,050,000001368,20110723085524786
2011,11,2,A,051,000002018,20110723085529130
2011,11,2,A,052,000001777,20110723085534256
2011,11,2,A,053,000001706,20110723091601441
2011,11,2,A,054,000007590,20110723172001475
2011,11,2,A,055,000002023,20110723172022631
2011,11,2,R,001,000002877,20110723082358025
2011,11,2,R,002,000002209,20110723082407181
2011,11,2,R,003,000002601,20110723082454260
2011,11,2,R,004,000002089,20110723082502745
2011,11,2,R,005,000001093,20110723082511667
2011,11,2,R,006,000001546,20110723082533433
2011,11,2,R,007,000001245,20110723082542605
2011,11,2,R,008,000001357,20110723082550496
2011,11,2,R,010,000001164,20110723082607669
2011,11,2,R,011,000001100,20110723082615637
2011,11,2,R,012,000001688,20110723082625450
2011,11,2,R,013,000008137,20110723082631232
2011,11,2,R,014,000001544,20110723084704679
2011,11,2,R,015,000001409,20110723084718351
2011,11,2,R,016,000001212,20110723084728210
2011,11,2,R,017,000001419,20110723084743820
2011,11,2,R,018,000009277,20110728162433387
2011,11,2,R,019,000001395,20110723084757601
2011,11,2,R,020,000001512,20110723084805726
2011,11,2,R,022,000001114,20110723084830538
2011,11,2,R,023,000001211,20110723085119989
2011,11,2,R,024,000004065,20110723085128910
2011,11,2,R,025,000008140,20110723085155723
2011,11,2,R,026,000008141,20110723085159098
2011,11,2,R,027,000002878,20110723085208567
2011,11,2,R,028,000001125,20110723085214802
2011,11,2,R,029,000001103,20110723085219662
2011,11,2,R,030,000002228,20110723085313046
2011,11,2,R,031,000001134,20110723085326235
2011,11,2,R,032,000002324,20110723085330580
2011,11,2,R,033,000001387,20110723085336565
2011,11,2,R,034,000006528,20110723085343801
2011,11,2,R,035,000001730,20110723085348989
2011,11,2,R,036,000001389,20110723085354099
2011,11,2,R,037,000008479,20110723085358944
2011,11,2,R,038,000001829,20110723085408680
2011,11,2,R,039,000002763,20110723085428073
2011,11,2,R,040,000006270,20110723085435903
2011,11,2,R,041,000003816,20110723085447186
2011,11,2,R,044,000004405,20110723085510408
2011,11,2,R,045,000004404,20110723085520566
2011,11,2,R,046,000001368,20110723085524801
2011,11,2,R,047,000002018,20110723085529130
2011,11,2,R,048,000001706,20110723091601441
2011,11,2,R,049,000002023,20110723172022631
2011,11,3,A,001,000001215,20110723082301710
2011,11,3,A,002,000001414,20110723082304913
2011,11,3,A,003,000001136,20110723082315633
2011,11,3,A,004,000001137,20110723082321117
2011,11,3,A,005,000001427,20110723082328024
2011,11,3,A,006,000001428,20110723082334102
2011,11,3,R,001,000001215,20110723082301710
2011,11,3,R,002,000001414,20110723082304913
2011,11,3,R,003,000001136,20110723082315649
2011,11,3,R,004,000001137,20110723082321117
2011,11,3,R,005,000001427,20110723082328039
2011,11,3,R,006,000001428,20110723082334102
2012,20,1,A,001,000002780,20120609174551531
2012,20,1,A,002,000001369,20120609174600015
2012,20,1,A,003,000002330,20120609174610796
2012,20,1,A,004,000008962,20120609174632046
2012,20,1,A,005,000001750,20120609175734359
2012,20,1,A,006,000005439,20120609175741578
2012,20,1,A,007,000001630,20120609175748343
2012,20,1,A,008,000001221,20120609175753781
2012,20,1,A,009,000001646,20120609175801281
2012,20,1,A,010,000001361,20120609175807171
2012,20,1,A,011,000006324,20120609175811828
2012,20,1,A,012,000001362,20120609175818578
2012,20,1,A,013,000001789,20120609175824281
2012,20,1,A,014,000005043,20120609175829546
2012,20,1,A,016,000001749,20120609175841484
2012,20,1,A,017,000001641,20120616151644421
2012,20,1,A,018,000001298,20120609175902984
2012,20,1,A,019,000001601,20120609180102296
2012,20,1,A,020,000009874,20120609180104968
2012,20,1,A,021,000009879,20120609180107515
2012,20,1,A,022,000009013,20120609180111968
2012,20,1,A,025,000009008,20120609180121515
2012,20,1,A,026,000002059,20120609180124000
2012,20,1,A,027,000002060,20120609180126500
2012,20,1,A,028,000001586,20120609180128859
2012,20,1,A,029,000001569,20120609180131281
2012,20,1,A,030,000009876,20120609180133656
2012,20,1,A,031,000008269,20120609180135937
2012,20,1,A,032,000001593,20120609180138140
2012,20,1,A,033,000009877,20120609180140328
2012,20,1,A,034,000001579,20120609180142250
2012,20,1,A,035,000009880,20120609180144953
2012,20,1,A,036,000002679,20120609180147156
2012,20,1,A,037,000009875,20120609180149453
2012,20,1,A,038,000002051,20120609180151875
2012,20,1,A,039,000009871,20120609180155484
2012,20,1,A,040,000001587,20120609180157750
2012,20,1,A,041,000009870,20120609180159796
2012,20,1,A,042,000009869,20120609180202328
2012,20,1,A,043,000007175,20120609180204640
2012,20,1,A,044,000001355,20120609180821250
2012,20,1,A,045,000009867,20120611074313531
2012,20,1,A,046,000009868,20120611074316640
2012,20,1,A,047,000009866,20120611074319125
2012,20,1,R,001,000002780,20120609174551531
2012,20,1,R,002,000001369,20120609174600015
2012,20,1,R,003,000002330,20120609174610796
2012,20,1,R,004,000008962,20120609174632046
2012,20,1,R,005,000001750,20120609175734359
2012,20,1,R,006,000005439,20120609175741578
2012,20,1,R,007,000001221,20120609175753781
2012,20,1,R,008,000001646,20120609175801281
2012,20,1,R,009,000001361,20120609175807171
2012,20,1,R,010,000006324,20120609175811828
2012,20,1,R,011,000001362,20120609175818578
2012,20,1,R,012,000001789,20120609175824281
2012,20,1,R,013,000005043,20120609175829546
2012,20,1,R,015,000001749,20120609175841484
2012,20,1,R,017,000001298,20120609175902984
2012,20,1,R,018,000001601,20120609180102296
2012,20,1,R,019,000009874,20120609180104968
2012,20,1,R,022,000009008,20120609180121515
2012,20,1,R,023,000002059,20120609180124000
2012,20,1,R,024,000002060,20120609180126500
2012,20,1,R,025,000001586,20120609180128859
2012,20,1,R,026,000001569,20120609180131281
2012,20,1,R,027,000009876,20120609180133656
2012,20,1,R,028,000008269,20120609180135937
2012,20,1,R,029,000001593,20120609180138140
2012,20,1,R,030,000009877,20120609180140328
2012,20,1,R,031,000001579,20120609180142250
2012,20,1,R,032,000009880,20120609180144953
2012,20,1,R,033,000002679,20120609180147156
2012,20,1,R,034,000009875,20120609180149453
2012,20,1,R,035,000002051,20120609180151875
2012,20,1,R,036,000009871,20120609180155484
2012,20,1,R,037,000001587,20120609180157750
2012,20,1,R,038,000009870,20120609180159796
2012,20,1,R,039,000009869,20120609180202328
2012,20,1,R,040,000007175,20120609180204640
2012,20,1,R,041,000001355,20120609180821250
2012,20,2,A,001,000001373,20120609175015906
2012,20,2,A,002,000001188,20120609175024562
2012,20,2,A,003,000004841,20120609175037640
2012,20,2,A,005,000008164,20120609175132187
2012,20,2,A,006,000008163,20120609175139359
2012,20,2,A,007,000001207,20120609175145765
2012,20,2,A,008,000009732,20120609175152593
2012,20,2,A,009,000001560,20120609175159343
2012,20,2,A,010,000009829,20120609175212921
2012,20,2,A,011,000001210,20120609175219750
2012,20,2,A,012,000001360,20120609175227515
2012,20,2,A,013,000001154,20120609175238031
2012,20,2,A,014,000009785,20120609175242656
2012,20,2,A,015,000009784,20120609175244796
2012,20,2,A,016,000009786,20120609175254812
2012,20,2,A,017,000009727,20120609175305953
2012,20,2,A,018,000004049,20120609175311562
2012,20,2,A,019,000001255,20120609175323375
2012,20,2,A,020,000004643,20120609175332109
2012,20,2,A,022,000001058,20120609175346640
2012,20,2,A,023,000009936,20120609175356109
2012,20,2,A,024,000009927,20120609175404312
2012,20,2,A,025,000009935,20120609175413546
2012,20,2,A,026,000009928,20120609175419546
2012,20,2,A,027,000003918,20120609175425968
2012,20,2,A,028,000006225,20120609175431375
2012,20,2,A,029,000002663,20120609175436796
2012,20,2,A,030,000001118,20120609175439687
2012,20,2,A,031,000001702,20120609175452578
2012,20,2,A,032,000004146,20120609175501953
2012,20,2,A,033,000001147,20120609175511968
2012,20,2,A,034,000001504,20120609175518828
2012,20,2,A,035,000001455,20120609175524500
2012,20,2,A,036,000001443,20120609175537593
2012,20,2,A,037,000001224,20120609175542093
2012,20,2,A,038,000001503,20120609175545156
2012,20,2,A,039,000008566,20120609175547578
2012,20,2,A,040,000008565,20120609175550000
2012,20,2,A,041,000009770,20120609175557390
2012,20,2,A,042,000004055,20120609175603375
2012,20,2,A,043,000001065,20120609175610953
2012,20,2,A,044,000005135,20120609175615640
2012,20,2,A,045,000007900,20120609175621531
2012,20,2,A,047,000009728,20120609181351953
2012,20,2,R,001,000001373,20120609175015906
2012,20,2,R,002,000001188,20120609175024562
2012,20,2,R,003,000004841,20120609175037640
2012,20,2,R,005,000008164,20120609175132187
2012,20,2,R,006,000008163,20120609175139359
2012,20,2,R,007,000001207,20120609175145765
2012,20,2,R,008,000009732,20120609175152593
2012,20,2,R,009,000001560,20120609175159343
2012,20,2,R,010,000009829,20120609175212921
2012,20,2,R,011,000001210,20120609175219750
2012,20,2,R,012,000001360,20120609175227531
2012,20,2,R,013,000001154,20120609175238031
2012,20,2,R,014,000009785,20120609175242656
2012,20,2,R,015,000009784,20120609175244796
2012,20,2,R,016,000009786,20120609175254812
2012,20,2,R,017,000009727,20120609175305953
2012,20,2,R,018,000004049,20120609175311562
2012,20,2,R,019,000001255,20120609175323375
2012,20,2,R,020,000004643,20120609175332109
2012,20,2,R,022,000001058,20120609175346640
2012,20,2,R,023,000009936,20120609175356109
2012,20,2,R,024,000009935,20120609175413546
2012,20,2,R,025,000003918,20120609175425968
2012,20,2,R,026,000006225,20120609175431375
2012,20,2,R,027,000002663,20120609175436796
2012,20,2,R,028,000001118,20120609175439687
2012,20,2,R,029,000001702,20120609175452578
2012,20,2,R,030,000004146,20120609175501953
2012,20,2,R,031,000001147,20120609175511968
2012,20,2,R,032,000001504,20120609175518828
2012,20,2,R,033,000001455,20120609175524500
2012,20,2,R,034,000001443,20120609175537593
2012,20,2,R,035,000001224,20120609175542093
2012,20,2,R,036,000001503,20120609175545156
2012,20,2,R,037,000008566,20120609175547578
2012,20,2,R,038,000008565,20120609175550000
2012,20,2,R,039,000009770,20120609175557390
2012,20,2,R,040,000004055,20120609175603375
2012,20,2,R,041,000001065,20120609175610953
2012,20,2,R,042,000005135,20120609175615640
2012,20,2,R,043,000007900,20120609175621531
2012,20,2,R,045,000009728,20120609181351953
2012,20,3,A,001,000002790,20120609084349656
2012,20,3,A,002,000001204,20120609084357125
2012,20,3,A,003,000001346,20120609084403140
2012,20,3,A,004,000001616,20120609084413046
2012,20,3,R,001,000002790,20120609084349656
2012,20,3,R,002,000001204,20120609084357125
2012,20,3,R,003,000001346,20120609084403140
2012,20,3,R,004,000001616,20120609084413046
2012,21,1,A,001,000001313,20120619165136703
2012,21,1,A,002,000001407,20120619165412140
2012,21,1,A,003,000001220,20120619165426609
2012,21,1,A,004,000001451,20120619165444828
2012,21,1,A,005,000001209,20120619165451718
2012,21,1,A,006,000009078,20120619165501437
2012,21,1,A,007,000001449,20120619165513140
2012,21,1,A,008,000009038,20120619165520281
2012,21,1,A,009,000002222,20120619165529625
2012,21,1,A,010,000001498,20120619165537234
2012,21,1,A,011,000001359,20120619165542421
2012,21,1,A,012,000001386,20120619165546703
2012,21,1,A,013,000001334,20120619165555203
2012,21,1,A,014,000001225,20120619165602343
2012,21,1,A,015,000001122,20120619165609796
2012,21,1,A,016,000001358,20120619165613546
2012,21,1,A,017,000001429,20120619165617093
2012,21,1,A,018,000009738,20120619165624890
2012,21,1,A,019,000002236,20120619165635843
2012,21,1,A,020,000001302,20120619165643781
2012,21,1,A,021,000001404,20120619165651765
2012,21,1,A,022,000007720,20120619165656625
2012,21,1,A,023,000001397,20120619165721578
2012,21,1,A,024,000002377,20120619165731937
2012,21,1,A,025,000002220,20120619165735203
2012,21,1,A,026,000001527,20120619165747796
2012,21,1,A,028,000009930,20120619165753687
2012,21,1,A,029,000001121,20120619165759375
2012,21,1,A,030,000001110,20120619165803171
2012,21,1,A,031,000001158,20120619165808265
2012,21,1,A,032,000001268,20120619165815390
2012,21,1,A,033,000001996,20120619165850796
2012,21,1,A,034,000001382,20120619165857421
2012,21,1,A,035,000001844,20120619165904406
2012,21,1,A,036,000001300,20120619165925046
2012,21,1,A,037,000001400,20120619170113765
2012,21,1,A,038,000001415,20120619170118187
2012,21,1,A,039,000001995,20120619170125156
2012,21,1,A,040,000004116,20120619170132078
2012,21,1,A,041,000006660,20120619170135984
2012,21,1,A,042,000009942,20120619170139328
2012,21,1,A,043,000007813,20120619170147937
2012,21,1,A,044,000003913,20120619170151218
2012,21,1,A,045,000009685,20120619170154390
2012,21,1,A,046,000009788,20120619170201000
2012,21,1,A,047,000001089,20120619170205187
2012,21,1,A,048,000001124,20120619170209015
2012,21,1,A,049,000002670,20120619170213250
2012,21,1,A,050,000001585,20120619170220312
2012,21,1,A,051,000008126,20120620100720484
2012,21,1,R,001,000001313,20120619165136703
2012,21,1,R,002,000001407,20120619165412140
2012,21,1,R,003,000001220,20120619165426609
2012,21,1,R,004,000001451,20120619165444828
2012,21,1,R,005,000001209,20120619165451718
2012,21,1,R,006,000009078,20120619165501437
2012,21,1,R,007,000001449,20120619165513140
2012,21,1,R,008,000009038,20120619165520281
2012,21,1,R,009,000002222,20120619165529625
2012,21,1,R,010,000001498,20120619165537250
2012,21,1,R,011,000001359,20120619165542421
2012,21,1,R,012,000001386,20120619165546703
2012,21,1,R,013,000001334,20120619165555203
2012,21,1,R,014,000001122,20120619165609796
2012,21,1,R,015,000001358,20120619165613546
2012,21,1,R,016,000001429,20120619165617093
2012,21,1,R,017,000009738,20120619165624906
2012,21,1,R,018,000002236,20120619165635843
2012,21,1,R,019,000001302,20120619165643781
2012,21,1,R,020,000001404,20120619165651765
2012,21,1,R,021,000007720,20120619165656625
2012,21,1,R,022,000001397,20120619165721578
2012,21,1,R,023,000002377,20120619165731937
2012,21,1,R,024,000002220,20120619165735203
2012,21,1,R,025,000001527,20120619165747796
2012,21,1,R,026,000001121,20120619165759390
2012,21,1,R,027,000001110,20120619165803171
2012,21,1,R,028,000001158,20120619165808265
2012,21,1,R,029,000001268,20120619165815406
2012,21,1,R,030,000001996,20120619165850796
2012,21,1,R,031,000001382,20120619165857421
2012,21,1,R,032,000001844,20120619165904406
2012,21,1,R,033,000001300,20120619165925046
2012,21,1,R,034,000001400,20120619170113765
2012,21,1,R,035,000001415,20120619170118187
2012,21,1,R,036,000001995,20120619170125156
2012,21,1,R,037,000004116,20120619170132078
2012,21,1,R,038,000006660,20120619170135984
2012,21,1,R,039,000009942,20120619170139328
2012,21,1,R,040,000007813,20120619170147937
2012,21,1,R,041,000003913,20120619170151218
2012,21,1,R,042,000009685,20120619170154390
2012,21,1,R,043,000009788,20120619170201000
2012,21,1,R,044,000001089,20120619170205203
2012,21,1,R,045,000001124,20120619170209015
2012,21,1,R,046,000002670,20120619170213250
2012,21,1,R,047,000001585,20120619170220312
2012,21,1,R,048,000008126,20120620100720484
2012,21,2,A,001,000001247,20120619163535578
2012,21,2,A,002,000001408,20120619163546046
2012,21,2,A,003,000001113,20120619163552875
2012,21,2,A,005,000009847,20120619163611953
2012,21,2,A,006,000009845,20120619163618468
2012,21,2,A,007,000001662,20120619163633921
2012,21,2,A,008,000006318,20120619163641468
2012,21,2,A,009,000002108,20120619163649625
2012,21,2,A,010,000001120,20120619163658000
2012,21,2,A,011,000001104,20120619163709156
2012,21,2,A,012,000001694,20120619163717359
2012,21,2,A,013,000009733,20120619163832078
2012,21,2,A,014,000009735,20120619163842281
2012,21,2,A,015,000009734,20120619163855140
2012,21,2,A,016,000009711,20120619163859109
2012,21,2,A,017,000009716,20120619163909656
2012,21,2,A,018,000009714,20120619163917515
2012,21,2,A,019,000009139,20120619163924343
2012,21,2,A,020,000009944,20120619163934562
2012,21,2,A,021,000009943,20120619163937921
2012,21,2,A,022,000009712,20120619163948718
2012,21,2,A,023,000009713,20120619164016375
2012,21,2,A,024,000002252,20120619164025671
2012,21,2,A,025,000001109,20120619164035546
2012,21,2,A,026,000008276,20120619164042859
2012,21,2,A,027,000008277,20120619164052718
2012,21,2,A,028,000001528,20120619164104171
2012,21,2,A,029,000001262,20120619164110875
2012,21,2,A,030,000009815,20120619164116937
2012,21,2,A,031,000009799,20120619164123625
2012,21,2,A,032,000009972,20120619164508515
2012,21,2,A,033,000009973,20120619164519953
2012,21,2,A,034,000001465,20120619164530812
2012,21,2,A,035,000001251,20120619164541234
2012,21,2,A,036,000004541,20120619164552828
2012,21,2,A,037,000006231,20120619164605328
2012,21,2,A,038,000009154,20120619164626390
2012,21,2,A,039,000009153,20120619164634359
2012,21,2,A,040,000001525,20120619164639328
2012,21,2,A,041,000001526,20120619164645234
2012,21,2,A,042,000003324,20120619164653468
2012,21,2,A,044,000001969,20120619164902078
2012,21,2,A,045,000001112,20120619164909921
2012,21,2,A,046,000006667,20120619164922312
2012,21,2,A,047,000001171,20120619164926953
2012,21,2,A,048,000001370,20120619164937125
2012,21,2,R,001,000001247,20120619163535578
2012,21,2,R,002,000001408,20120619163546046
2012,21,2,R,003,000001113,20120619163552875
2012,21,2,R,005,000009847,20120619163611953
2012,21,2,R,006,000009845,20120619163618468
2012,21,2,R,007,000001662,20120619163633921
2012,21,2,R,008,000006318,20120619163641468
2012,21,2,R,009,000002108,20120619163649625
2012,21,2,R,010,000001120,20120619163658000
2012,21,2,R,011,000001104,20120619163709156
2012,21,2,R,012,000001694,20120619163717359
2012,21,2,R,013,000009733,20120619163832078
2012,21,2,R,014,000009735,20120619163842281
2012,21,2,R,015,000009734,20120619163855140
2012,21,2,R,016,000009711,20120619163859109
2012,21,2,R,017,000009716,20120619163909656
2012,21,2,R,018,000009714,20120619163917515
2012,21,2,R,019,000009139,20120619163924343
2012,21,2,R,020,000009944,20120619163934578
2012,21,2,R,021,000009943,20120619163937921
2012,21,2,R,022,000009712,20120619163948718
2012,21,2,R,023,000009713,20120619164016375
2012,21,2,R,024,000002252,20120619164025671
2012,21,2,R,025,000001109,20120619164035546
2012,21,2,R,026,000001528,20120619164104171
2012,21,2,R,027,000001262,20120619164110875
2012,21,2,R,028,000009815,20120619164116953
2012,21,2,R,029,000009799,20120619164123625
2012,21,2,R,030,000009972,20120619164508515
2012,21,2,R,031,000009973,20120619164519953
2012,21,2,R,032,000001465,20120619164530812
2012,21,2,R,033,000001251,20120619164541234
2012,21,2,R,034,000004541,20120619164552828
2012,21,2,R,035,000006231,20120619164605328
2012,21,2,R,036,000009154,20120619164626390
2012,21,2,R,037,000009153,20120619164634359
2012,21,2,R,038,000001525,20120619164639328
2012,21,2,R,039,000001526,20120619164645250
2012,21,2,R,040,000003324,20120619164653468
2012,21,2,R,042,000001969,20120619164902078
2012,21,2,R,043,000001112,20120619164909921
2012,21,2,R,044,000006667,20120619164922312
2012,21,2,R,045,000001171,20120619164926953
2012,21,2,R,046,000001370,20120619164937125
2012,21,3,A,001,000004299,20120620100905687
2012,21,3,A,002,000001502,20120620100914109
2012,21,3,A,003,000001253,20120620101004921
2012,21,3,A,004,000001254,20120620101409609
2012,21,3,A,005,000002281,20120709161727015
2012,21,3,R,001,000004299,20120620100905687
2012,21,3,R,002,000001502,20120620100914125
2012,21,3,R,003,000001253,20120620101004921
2012,21,3,R,004,000001254,20120620101409609
2012,21,3,R,005,000002281,20120709161727015
2012,22,1,A,001,000009729,20120710144900296
2012,22,1,A,002,000001419,20120710144905093
2012,22,1,A,003,000001274,20120710144910250
2012,22,1,A,004,000001547,20120710144914828
2012,22,1,A,005,000001367,20120710144919515
2012,22,1,A,006,000009686,20120710144929171
2012,22,1,A,007,000001127,20120710144934750
2012,22,1,A,008,000004339,20120710144947718
2012,22,1,A,009,000009726,20120710144952046
2012,22,1,A,010,000001663,20120710144956187
2012,22,1,A,011,000008428,20120710145002765
2012,22,1,A,012,000010028,20120710145007328
2012,22,1,A,013,000009999,20120710145010609
2012,22,1,A,014,000004543,20120710145017343
2012,22,1,A,015,000001507,20120710145117796
2012,22,1,A,016,000001717,20120710145122531
2012,22,1,A,017,000001984,20120710145125984
2012,22,1,A,018,000009172,20120710145129078
2012,22,1,A,019,000001343,20120710145132109
2012,22,1,A,020,000009830,20120710145135031
2012,22,1,A,021,000009018,20120710145137781
2012,22,1,A,023,000009127,20120710145146671
2012,22,1,A,024,000001159,20120710145150718
2012,22,1,A,025,000009684,20120710145154687
2012,22,1,A,026,000001291,20120710145157828
2012,22,1,A,027,000001696,20120710145206781
2012,22,1,A,028,000001723,20120710145209390
2012,22,1,A,029,000009100,20120710145211812
2012,22,1,A,030,000002297,20120710145214859
2012,22,1,A,031,000007058,20120710145458312
2012,22,1,A,032,000001426,20120710145556656
2012,22,1,A,033,000009819,20120710145559312
2012,22,1,A,035,000001708,20120710145609531
2012,22,1,A,036,000001986,20120710145612750
2012,22,1,A,039,000001097,20120710145626546
2012,22,1,A,040,000001990,20120710145629718
2012,22,1,A,041,000001982,20120710145632515
2012,22,1,A,042,000009103,20120710145635609
2012,22,1,A,044,000002274,20120710145641859
2012,22,1,A,046,000009886,20120710153724875
2012,22,1,A,047,000006138,20120710153728062
2012,22,1,A,048,000001509,20120712112048687
2012,22,1,A,049,000002790,20120712112100203
2012,22,1,R,001,000009729,20120710144900296
2012,22,1,R,002,000001419,20120710144905093
2012,22,1,R,003,000001274,20120710144910265
2012,22,1,R,004,000001547,20120710144914828
2012,22,1,R,005,000001367,20120710144919515
2012,22,1,R,006,000009686,20120710144929171
2012,22,1,R,007,000001127,20120710144934750
2012,22,1,R,008,000004339,20120710144947718
2012,22,1,R,009,000009726,20120710144952046
2012,22,1,R,010,000001663,20120710144956187
2012,22,1,R,011,000008428,20120710145002781
2012,22,1,R,012,000009999,20120710145010609
2012,22,1,R,013,000001507,20120710145117796
2012,22,1,R,014,000001717,20120710145122531
2012,22,1,R,015,000001984,20120710145125984
2012,22,1,R,016,000009172,20120710145129078
2012,22,1,R,017,000001343,20120710145132109
2012,22,1,R,018,000009830,20120710145135031
2012,22,1,R,019,000009018,20120710145137781
2012,22,1,R,020,000001509,20120712112048703
2012,22,1,R,021,000001159,20120710145150718
2012,22,1,R,023,000009684,20120710145154687
2012,22,1,R,024,000001291,20120710145157828
2012,22,1,R,025,000001696,20120710145206781
2012,22,1,R,026,000002297,20120710145214859
2012,22,1,R,027,000007058,20120710145458312
2012,22,1,R,028,000001708,20120710145609531
2012,22,1,R,029,000001986,20120710145612750
2012,22,1,R,030,000001097,20120710145626546
2012,22,1,R,031,000001990,20120710145629718
2012,22,1,R,032,000001982,20120710145632515
2012,22,1,R,033,000002274,20120710145641859
